user_id,age,gender,language,login_time,character,c_type,mode,ranking
12135,27,Male,Vietnamese,1300,Sombra,Damage,CTF,2675
12136,21,Male,Bulgarian,539,Symmetra,Tank,3VS3,1443
12137,27,Male,Russian,1229,Reaper,Healer,Solo,2051
12138,35,Male,Mongolian,999,Doomfist,Tank,Mayhem,2015
12139,19,Male,Icelandic,1059,Pharah,Tank,CTF,2393
12140,14,Female,Chinese,1331,Ana,Damage,Solo,1668
12141,28,Other,Lithuanian,1079,Bastion,Damage,Mayhem,832
12142,25,Other,Slovenian,1019,Tracer,Healer,Ranked,2369
12143,29,Male,Kuanyama,111,Pharah,Healer,Mayhem,1572
12144,20,Male,French,1333,Echo,Tank,3VS3,2060
12145,23,Other,Japanese,1075,Torbjorn,Tank,Ranked,1172
12146,26,Female,Hebrew,477,Hanzo,Damage,Mayhem,813
12147,37,Other,Dutch,564,Hanzo,Tank,Solo,782
12148,32,Male,Ganda,631,Bastion,Healer,CTF,1983
12149,20,Male,Greek,461,Mercy,Healer,CTF,2675
12150,32,Other,English,313,Zarya,Tank,Quick,1274
12151,31,Male,Italian,787,Winston,Healer,Solo,2064
12152,12,Male,Armenian,2,Zenyatta,Tank,CTF,2869
12153,30,Other,Hebrew,1221,Lucio,Healer,Ranked,2139
12154,32,Male,Swedish,528,Echo,Tank,3VS3,2287
12155,34,Male,Korean,994,Pharah,Tank,Mayhem,1797
12156,25,Male,Finnish,85,Winston,Damage,CTF,1971
12157,21,Female,Serbian,452,Tracer,Damage,Solo,512
12158,20,Male,Irish,892,Ana,Healer,Solo,2180
12159,28,Male,Macedonian,256,D.Va,Damage,Mayhem,2404
12160,29,Male,Albanian,169,Junkrat,Tank,Quick,1522
12161,14,Male,Italian,1000,Sombra,Damage,Ranked,1990
12162,24,Male,Dutch,580,Baptiste,Tank,Solo,2245
12163,32,Male,Italian,608,Orisa,Healer,Ranked,1067
12164,36,Male,Greek,240,Reinhardt,Damage,Mayhem,2563
12165,30,Male,German,380,Winston,Healer,Ranked,973
12166,31,Female,Russian,75,Hanzo,Damage,CTF,2043
12167,27,Male,Kuanyama,1091,Mei,Damage,Solo,996
12168,28,Male,Armenian,906,Zenyatta,Healer,Ranked,1497
12169,32,Male,Greek,1030,Ana,Healer,CTF,1224
12170,17,Female,Bosnian,369,Bastion,Healer,CTF,611
12171,28,Other,Czech,369,Widowmaker,Healer,Quick,1506
12172,23,Female,Bulgarian,293,Sombra,Healer,Quick,1561
12173,20,Female,Russian,400,Moira,Tank,3VS3,992
12174,18,Male,Bosnian,16,Widowmaker,Tank,Quick,1914
12175,22,Other,Afrikaans,31,Wrecking,Damage,Solo,1174
12176,32,Male,Portuguese,923,Lucio,Damage,Mayhem,1439
12177,36,Male,Armenian,1012,Lucio,Healer,Mayhem,1523
12178,24,Male,Ganda,438,McCree,Tank,3VS3,2014
12179,31,Male,Hungarian,1176,Reinhardt,Tank,Ranked,1512
12180,14,Male,Hindi,391,Sombra,Tank,Mayhem,2074
12181,32,Male,Catalan,1322,Wrecking,Damage,CTF,2092
12182,37,Male,Bosnian,109,Lucio,Damage,Ranked,1724
12183,29,Male,Spanish,1136,Torbjorn,Tank,Quick,1913
12184,22,Other,Bosnian,435,Winston,Damage,3VS3,1731
12185,21,Other,Dutch,95,Lucio,Healer,3VS3,2182
12186,36,Other,Czech,718,Reinhardt,Tank,CTF,1707
12187,19,Other,Macedonian,1015,Torbjorn,Damage,Quick,2667
12188,26,Male,Bulgarian,877,Reaper,Damage,CTF,1222
12189,38,Female,Ukrainian,1395,Ana,Damage,3VS3,1412
12190,34,Male,Japanese,1361,Reinhardt,Tank,CTF,842
12191,21,Male,Thai,3,Torbjorn,Tank,Solo,1638
12192,42,Female,Armenian,720,D.Va,Damage,Solo,1460
12193,34,Male,Croatian,48,Sigma,Tank,Solo,2284
12194,20,Male,Icelandic,574,Mercy,Damage,3VS3,2755
12195,26,Female,Hindi,199,Echo,Tank,CTF,2180
12196,22,Female,Chinese,275,Moira,Healer,Solo,1005
12197,20,Male,Icelandic,762,Symmetra,Healer,CTF,2084
12198,27,Male,Afrikaans,29,Widowmaker,Damage,3VS3,1297
12199,28,Male,Irish,1101,Tracer,Damage,3VS3,1574
12200,26,Other,Macedonian,1384,Doomfist,Damage,Solo,2010
12201,30,Male,English,544,Bastion,Healer,3VS3,1444
12202,22,Female,Thai,731,Ashe,Tank,CTF,1492
12203,42,Male,Bulgarian,919,Genji,Damage,3VS3,2121
12204,15,Male,Indonesian,362,D.Va,Healer,Ranked,457
12205,23,Female,Vietnamese,904,Orisa,Healer,Solo,2100
12206,24,Male,Finnish,1269,Winston,Healer,Ranked,2083
12207,23,Male,Arabic,302,Genji,Tank,Quick,1544
12208,33,Male,Chinese,1169,Widowmaker,Tank,Ranked,2090
12209,24,Other,Hebrew,244,Doomfist,Damage,Quick,2647
12210,31,Female,Turkish,78,Winston,Healer,Solo,1294
12211,24,Male,Ganda,937,McCree,Damage,Quick,1509
12212,25,Male,Japanese,949,Baptiste,Tank,Mayhem,1332
12213,27,Male,Croatian,66,Bastion,Damage,Ranked,1615
12214,25,Male,Serbian,1188,Sigma,Damage,Quick,1441
12215,24,Male,English,1385,Pharah,Healer,CTF,1926
12216,24,Female,Bulgarian,611,Mercy,Healer,Mayhem,1960
12217,21,Male,Czech,5,Torbjorn,Healer,CTF,1654
12218,19,Other,Yoruba,838,Symmetra,Healer,Mayhem,1977
12219,29,Male,Thai,709,Reinhardt,Tank,Mayhem,2323
12220,16,Male,Albanian,546,Echo,Healer,Mayhem,2841
12221,21,Other,Danish,1284,Sombra,Damage,Quick,1358
12222,29,Female,Italian,785,Zenyatta,Healer,Solo,2458
12223,28,Male,Norwegian,591,Junkrat,Healer,3VS3,2036
12224,33,Male,Portuguese,610,Doomfist,Damage,Ranked,1962
12225,25,Male,Slovenian,574,Roadhog,Healer,Ranked,2329
12226,16,Female,Latvian,1200,Pharah,Damage,Mayhem,1195
12227,23,Female,Hungarian,12,Torbjorn,Tank,Solo,2676
12228,41,Male,German,1379,Doomfist,Healer,Mayhem,1554
12229,23,Other,Hungarian,1164,Reinhardt,Tank,Solo,1594
12230,34,Male,Armenian,632,Moira,Damage,Quick,1550
12231,21,Other,Albanian,414,Mei,Tank,Mayhem,1577
12232,24,Other,Norwegian,40,Sombra,Damage,Solo,2315
12233,21,Other,Serbian,135,Mercy,Damage,CTF,2564
12234,23,Male,Albanian,427,Moira,Tank,Solo,1013
12235,25,Other,Belarusian,1301,Reinhardt,Tank,Ranked,2258
12236,21,Female,Danish,862,D.Va,Damage,CTF,1805
12237,16,Male,Slovenian,1384,Bastion,Damage,3VS3,2164
12238,37,Male,Yoruba,1016,Hanzo,Damage,3VS3,2160
12239,22,Male,Polish,653,Ashe,Healer,Mayhem,2116
12240,24,Male,Indonesian,140,Bastion,Tank,Mayhem,1779
12241,25,Male,German,1289,Mercy,Tank,CTF,1141
12242,29,Female,Macedonian,666,Bastion,Healer,3VS3,2252
12243,16,Male,Finnish,573,Reinhardt,Damage,3VS3,1616
12244,19,Female,Belarusian,1080,Roadhog,Tank,3VS3,2839
12245,36,Female,French,1027,D.Va,Healer,Ranked,2208
12246,28,Male,Maltese,1030,Brigitte,Damage,Ranked,1713
12247,33,Other,Afrikaans,545,Brigitte,Damage,3VS3,807
12248,27,Male,Kuanyama,1376,Widowmaker,Tank,Ranked,2030
12249,38,Male,Albanian,423,Genji,Healer,Quick,1884
12250,26,Male,Afrikaans,197,Genji,Tank,3VS3,1565
12251,30,Other,Bosnian,1387,Pharah,Tank,Mayhem,1681
12252,31,Male,German,628,Roadhog,Healer,Ranked,1753
12253,18,Male,Romanian,610,Hanzo,Tank,Quick,2524
12254,27,Male,Portuguese,183,Tracer,Damage,Quick,1954
12255,17,Male,Portuguese,704,Hanzo,Damage,CTF,1457
12256,24,Male,Finnish,285,Lucio,Healer,Ranked,588
12257,28,Male,Czech,328,D.Va,Healer,Quick,1541
12258,28,Male,German,40,Brigitte,Tank,CTF,2532
12259,27,Male,Vietnamese,667,Soldier,Damage,Mayhem,2586
12260,15,Male,Kuanyama,485,Hanzo,Damage,Quick,1994
12261,22,Other,Afrikaans,1430,Winston,Damage,CTF,1438
12262,28,Male,Bosnian,1100,Doomfist,Damage,3VS3,1408
12263,21,Male,Ganda,281,McCree,Damage,3VS3,1926
12264,20,Male,French,495,McCree,Tank,Solo,2348
12265,28,Male,Maltese,529,Brigitte,Healer,3VS3,2120
12266,32,Male,Armenian,1122,Echo,Damage,3VS3,2016
12267,18,Male,Korean,307,Torbjorn,Tank,Mayhem,1728
12268,27,Male,Marshallese,407,D.Va,Healer,Quick,2331
12269,35,Male,Hungarian,825,Moira,Damage,Ranked,2182
12270,30,Male,Kuanyama,729,Mei,Damage,Quick,724
12271,19,Male,Japanese,457,Orisa,Healer,Quick,1307
12272,35,Male,Estonian,903,McCree,Healer,Solo,1137
12273,24,Male,Swedish,683,Ana,Damage,Quick,2181
12274,35,Male,Afrikaans,1111,Doomfist,Tank,CTF,1584
12275,38,Male,Hebrew,160,Pharah,Tank,Mayhem,1295
12276,28,Male,Yoruba,1282,Ashe,Healer,3VS3,2385
12277,23,Male,Lithuanian,795,Doomfist,Healer,Quick,955
12278,23,Male,Maltese,653,Soldier,Damage,Quick,1124
12279,23,Male,Hebrew,156,Wrecking,Tank,CTF,1975
12280,31,Other,Kuanyama,1348,Sigma,Healer,Quick,1667
12281,23,Male,Afrikaans,1365,Moira,Damage,Quick,1764
12282,32,Male,Hebrew,450,Bastion,Damage,Mayhem,2001
12283,14,Male,Armenian,1391,Roadhog,Damage,3VS3,1937
12284,29,Female,Yoruba,857,Ana,Damage,CTF,1182
12285,28,Female,Ukrainian,1148,Widowmaker,Tank,CTF,1742
12286,38,Female,Hindi,96,Pharah,Tank,Ranked,1096
12287,17,Male,Arabic,1076,Sombra,Healer,Quick,1256
12288,20,Male,Arabic,647,Tracer,Damage,CTF,1980
12289,27,Other,Norwegian,575,Reaper,Damage,Ranked,1559
12290,25,Male,Indonesian,904,Sigma,Healer,Mayhem,1463
12291,28,Male,Ganda,1138,Zarya,Damage,3VS3,2126
12292,13,Male,Portuguese,403,Reaper,Healer,3VS3,2165
12293,39,Female,Ukrainian,1420,Torbjorn,Tank,3VS3,2382
12294,28,Other,Bosnian,184,Ana,Damage,Ranked,1686
12295,25,Other,Icelandic,1043,Roadhog,Tank,Solo,746
12296,35,Female,Greek,1102,Lucio,Damage,Quick,2539
12297,28,Male,Indonesian,740,Tracer,Healer,Ranked,2159
12298,31,Male,Latvian,658,Echo,Damage,Mayhem,1228
12299,32,Female,Norwegian,716,Lucio,Tank,3VS3,507
12300,12,Male,English,814,Reinhardt,Healer,3VS3,1214
12301,35,Female,Irish,1229,Hanzo,Tank,3VS3,2225
12302,23,Male,Catalan,683,Mercy,Healer,Quick,1483
12303,29,Male,Yoruba,348,Zenyatta,Healer,Ranked,1715
12304,29,Male,Armenian,390,Reinhardt,Damage,Quick,1535
12305,30,Male,Thai,938,Mercy,Tank,Mayhem,3489
12306,23,Male,Yoruba,1396,Bastion,Damage,3VS3,1948
12307,31,Male,French,1086,Wrecking,Healer,3VS3,1185
12308,17,Female,Korean,471,Mei,Damage,3VS3,2563
12309,29,Female,Vietnamese,860,Mercy,Healer,Mayhem,1233
12310,30,Other,Ukrainian,408,Reaper,Healer,Quick,966
12311,31,Other,English,1040,Sombra,Damage,Mayhem,1660
12312,29,Female,Mongolian,291,Sombra,Damage,Quick,2525
12313,31,Male,Turkish,1089,Orisa,Damage,Quick,2073
12314,30,Male,Croatian,301,Orisa,Damage,Ranked,2543
12315,27,Female,Belarusian,1414,Mei,Damage,Solo,1768
12316,25,Other,Czech,407,Roadhog,Healer,3VS3,1221
12317,26,Female,Czech,933,Echo,Tank,Ranked,1047
12318,33,Female,Hebrew,595,Mercy,Damage,CTF,1528
12319,36,Other,Russian,972,Moira,Damage,Mayhem,2016
12320,23,Male,Kuanyama,451,Mei,Damage,3VS3,1772
12321,15,Male,Ganda,544,Reinhardt,Healer,Quick,2034
12322,34,Male,French,925,Junkrat,Healer,Solo,2388
12323,28,Male,Swedish,671,Soldier,Tank,Ranked,1969
12324,21,Male,Afrikaans,984,Reaper,Tank,CTF,1348
12325,22,Other,Czech,718,Moira,Tank,Mayhem,1012
12326,25,Female,Latvian,403,Lucio,Damage,Mayhem,2039
12327,37,Female,Malagasy,811,Doomfist,Tank,Quick,1156
12328,33,Male,Polish,1087,Sigma,Damage,Ranked,1792
12329,26,Female,Marshallese,1268,Ana,Damage,CTF,1481
12330,23,Female,Bulgarian,793,Winston,Tank,CTF,1105
12331,34,Male,Estonian,710,Winston,Tank,CTF,2523
12332,21,Male,Slovenian,1274,Zenyatta,Tank,3VS3,1166
12333,31,Male,Thai,1282,Baptiste,Damage,Mayhem,2536
12334,21,Male,Romanian,207,Soldier,Damage,3VS3,1193
12335,35,Female,Croatian,786,Sigma,Healer,3VS3,1984
12336,24,Female,Ganda,231,Symmetra,Healer,Ranked,2377
12337,26,Male,Russian,1253,Orisa,Damage,3VS3,953
12338,15,Female,Lithuanian,1000,Widowmaker,Tank,Solo,1069
12339,21,Male,Macedonian,736,McCree,Tank,Mayhem,2055
12340,25,Female,Spanish,1334,Sigma,Damage,Solo,1469
12341,30,Male,Irish,1337,Junkrat,Damage,Ranked,2530
12342,22,Male,Spanish,1019,Pharah,Damage,Solo,1980
12343,31,Male,Macedonian,225,McCree,Tank,Quick,1851
12344,19,Male,Russian,924,Junkrat,Tank,Ranked,975
12345,41,Female,Croatian,828,Winston,Tank,Ranked,1310
12346,32,Male,Romanian,646,Tracer,Damage,Solo,1799
12347,23,Male,Polish,724,Echo,Healer,Mayhem,2354
12348,38,Male,Ganda,941,Torbjorn,Tank,Quick,1604
12349,33,Male,Arabic,171,Tracer,Damage,Solo,736
12350,28,Male,Thai,849,Tracer,Healer,Quick,1852
12351,25,Other,Portuguese,129,Mei,Damage,Solo,1109
12352,30,Male,Italian,613,Ana,Damage,Ranked,2494
12353,19,Male,Ganda,629,Bastion,Tank,3VS3,1406
12354,30,Male,French,1071,Symmetra,Tank,Ranked,1436
12355,29,Male,Lithuanian,1037,Baptiste,Healer,Mayhem,1496
12356,28,Male,Polish,510,Mei,Damage,3VS3,2908
12357,25,Female,Serbian,52,Widowmaker,Tank,CTF,1011
12358,25,Male,Turkish,533,Torbjorn,Tank,Quick,2132
12359,23,Male,English,1086,Sigma,Healer,Solo,1406
12360,24,Male,Slovenian,1242,Moira,Healer,Ranked,1562
12361,24,Male,Albanian,73,Wrecking,Damage,CTF,1517
12362,21,Female,Lithuanian,1374,Reinhardt,Tank,Solo,1062
12363,30,Other,Mongolian,139,Ana,Healer,Quick,2403
12364,27,Female,Macedonian,517,Symmetra,Tank,Quick,2217
12365,26,Female,Marshallese,489,Widowmaker,Tank,Solo,1452
12366,22,Male,Czech,1103,Symmetra,Damage,CTF,1663
12367,30,Male,Russian,80,Genji,Healer,Ranked,1688
12368,27,Male,Macedonian,874,Tracer,Damage,Ranked,1688
12369,21,Male,Croatian,547,Doomfist,Tank,Mayhem,1931
12370,34,Male,English,1234,Widowmaker,Damage,Mayhem,1347
12371,35,Male,Maltese,1240,Junkrat,Healer,Ranked,1326
12372,30,Other,Hungarian,1064,Zenyatta,Healer,Mayhem,1886
12373,24,Female,Turkish,1214,D.Va,Healer,Solo,1174
12374,27,Female,Estonian,643,Sombra,Healer,3VS3,2074
12375,23,Other,Yoruba,20,Genji,Tank,3VS3,999
12376,30,Male,Lithuanian,1179,Reinhardt,Healer,CTF,1193
12377,30,Male,Finnish,419,Sigma,Damage,Ranked,1518
12378,29,Other,Belarusian,440,Mercy,Healer,CTF,2171
12379,27,Male,Spanish,1416,Sigma,Healer,Mayhem,1856
12380,30,Male,Indonesian,23,Tracer,Tank,Ranked,1901
12381,33,Female,Turkish,362,Pharah,Healer,Ranked,656
12382,35,Male,Irish,767,Doomfist,Healer,Quick,1373
12383,24,Female,Norwegian,473,Junkrat,Healer,CTF,1077
12384,24,Male,Kuanyama,539,Soldier,Damage,Ranked,1608
12385,25,Male,Hungarian,245,Symmetra,Tank,CTF,2285
12386,20,Male,Slovenian,1431,Wrecking,Damage,CTF,1466
12387,24,Male,Albanian,621,Symmetra,Healer,Ranked,2117
12388,24,Male,Serbian,1357,Junkrat,Healer,Solo,1691
12389,20,Female,Japanese,925,Hanzo,Tank,Mayhem,1220
12390,26,Other,Finnish,175,Mercy,Damage,CTF,1768
12391,26,Male,Maltese,389,Winston,Healer,CTF,1833
12392,23,Male,Norwegian,726,Genji,Damage,Mayhem,1467
12393,22,Male,Hungarian,179,Bastion,Healer,Ranked,1648
12394,38,Male,Croatian,1299,Echo,Damage,3VS3,1781
12395,36,Other,Vietnamese,800,Symmetra,Healer,Ranked,1205
12396,24,Female,Czech,1372,Zarya,Tank,Solo,1035
12397,28,Female,Ukrainian,26,Genji,Damage,CTF,1422
12398,22,Male,Chinese,1413,Baptiste,Damage,Ranked,1767
12399,24,Male,Croatian,923,Zarya,Healer,CTF,1571
12400,22,Male,Irish,352,D.Va,Tank,Quick,1448
12401,23,Female,Dutch,905,Brigitte,Healer,CTF,1943
12402,26,Male,Vietnamese,346,Ana,Healer,CTF,1665
12403,24,Female,Belarusian,974,Ana,Damage,Mayhem,2855
12404,24,Female,Spanish,222,Reinhardt,Damage,Quick,2104
12405,21,Male,Japanese,857,Bastion,Healer,Mayhem,1615
12406,27,Male,Croatian,518,Torbjorn,Damage,Quick,1402
12407,25,Female,Arabic,185,Soldier,Damage,Ranked,1572
12408,18,Male,Ukrainian,1383,D.Va,Tank,CTF,1627
12409,27,Other,Chinese,1093,Doomfist,Tank,3VS3,2602
12410,33,Male,Yoruba,678,Zarya,Damage,Quick,1638
12411,19,Male,Ganda,169,Pharah,Tank,3VS3,1212
12412,30,Male,Indonesian,143,McCree,Damage,Quick,1099
12413,27,Male,Bulgarian,412,Mercy,Tank,Quick,2565
12414,34,Female,Maltese,662,Zarya,Healer,Ranked,1643
12415,22,Male,Bulgarian,630,Symmetra,Tank,Mayhem,1224
12416,31,Male,Hebrew,276,Reinhardt,Healer,Mayhem,1757
12417,26,Female,Hindi,971,Ana,Tank,Mayhem,1658
12418,22,Male,Ganda,645,Moira,Healer,Ranked,1944
12419,30,Male,Slovenian,1083,Wrecking,Damage,Mayhem,1454
12420,35,Male,Swedish,386,Soldier,Tank,3VS3,1570
12421,21,Male,Belarusian,1106,Symmetra,Healer,Solo,1868
12422,28,Male,Hungarian,832,Mei,Healer,Solo,2394
12423,26,Male,Estonian,82,Winston,Damage,Solo,1953
12424,21,Male,Maltese,1091,Bastion,Healer,Solo,1891
12425,21,Other,Dutch,1245,Genji,Healer,Ranked,568
12426,34,Male,Bulgarian,705,Sombra,Healer,Mayhem,1974
12427,18,Other,Danish,707,Symmetra,Damage,CTF,1250
12428,35,Male,Finnish,645,Brigitte,Healer,Solo,850
12429,23,Female,Norwegian,1252,Lucio,Damage,CTF,2037
12430,29,Other,Czech,170,Genji,Damage,Quick,1781
12431,21,Female,Greek,1258,Lucio,Tank,Solo,1519
12432,21,Female,Greek,571,Symmetra,Healer,3VS3,1743
12433,28,Male,Ukrainian,280,Widowmaker,Tank,3VS3,1533
12434,26,Male,Danish,983,Widowmaker,Damage,Ranked,2293
12435,13,Male,Estonian,321,Doomfist,Damage,Mayhem,2523
12436,17,Male,Macedonian,370,Reinhardt,Damage,Mayhem,2314
12437,34,Male,Japanese,926,Soldier,Healer,Solo,1278
12438,29,Male,Vietnamese,58,Lucio,Tank,Quick,2497
12439,27,Male,Bulgarian,150,McCree,Damage,3VS3,1876
12440,25,Male,Spanish,1373,Zarya,Damage,Ranked,2027
12441,29,Other,Macedonian,1058,Lucio,Healer,Ranked,2638
12442,24,Other,Catalan,474,Junkrat,Healer,3VS3,1639
12443,26,Female,Greek,1101,Orisa,Tank,Solo,1523
12444,25,Male,Albanian,935,Bastion,Tank,Mayhem,1354
12445,25,Female,Irish,1125,Zarya,Tank,Solo,2158
12446,25,Male,Marshallese,82,Mei,Healer,3VS3,2697
12447,20,Female,Chinese,1344,Mercy,Healer,Ranked,1162
12448,27,Male,Bulgarian,137,Tracer,Damage,Solo,1419
12449,26,Male,Japanese,1263,Baptiste,Damage,CTF,1849
12450,35,Male,Portuguese,862,Winston,Tank,Quick,1391
12451,32,Other,Polish,635,Bastion,Tank,CTF,1868
12452,22,Male,Polish,1194,Moira,Healer,Solo,2292
12453,27,Other,Belarusian,15,Moira,Tank,Ranked,2129
12454,26,Male,Greek,38,Mei,Damage,3VS3,1519
12455,32,Male,Macedonian,1224,Soldier,Tank,Mayhem,1499
12456,16,Male,Hebrew,1061,Hanzo,Tank,Mayhem,1006
12457,27,Female,Catalan,193,Wrecking,Healer,CTF,2303
12458,16,Male,Ukrainian,1100,Reaper,Healer,Quick,871
12459,28,Other,Hindi,1082,Ana,Tank,3VS3,1677
12460,17,Male,Kuanyama,1364,Wrecking,Damage,Solo,2155
12461,31,Male,Portuguese,739,Ashe,Damage,3VS3,1167
12462,26,Male,Spanish,904,Sigma,Damage,Ranked,1339
12463,32,Male,Kuanyama,335,Sigma,Damage,3VS3,834
12464,16,Male,Macedonian,434,Roadhog,Tank,CTF,2012
12465,29,Male,Hebrew,619,Doomfist,Damage,3VS3,1817
12466,32,Male,Belarusian,688,Bastion,Tank,3VS3,2145
12467,22,Other,Hungarian,1341,Widowmaker,Tank,Quick,1522
12468,35,Male,Yoruba,845,D.Va,Tank,Ranked,2259
12469,21,Male,Turkish,635,Genji,Damage,3VS3,1453
12470,24,Female,Belarusian,1382,D.Va,Damage,Solo,2115
12471,16,Female,Albanian,1231,Ashe,Tank,3VS3,1484
12472,27,Male,Latvian,127,Baptiste,Healer,CTF,2700
12473,26,Male,Marshallese,955,Pharah,Damage,Solo,1272
12474,27,Other,Ukrainian,251,Orisa,Healer,Quick,2241
12475,28,Male,Indonesian,160,Baptiste,Healer,Ranked,1662
12476,33,Male,Romanian,1420,Soldier,Healer,Quick,1781
12477,24,Male,Armenian,1385,Sombra,Tank,Mayhem,1925
12478,26,Male,Serbian,544,Winston,Healer,Solo,1094
12479,30,Male,Croatian,1013,Pharah,Healer,Ranked,878
12480,29,Male,Turkish,28,D.Va,Tank,CTF,2658
12481,33,Male,Ganda,290,D.Va,Tank,Quick,1454
12482,35,Other,Belarusian,622,Tracer,Damage,Quick,1222
12483,25,Male,Finnish,1035,Zenyatta,Tank,Quick,2368
12484,25,Male,English,1406,Reinhardt,Tank,Quick,1201
12485,29,Female,Bulgarian,277,Reaper,Damage,Mayhem,2089
12486,23,Male,Afrikaans,1273,Ashe,Healer,3VS3,1741
12487,14,Female,Yoruba,1113,Wrecking,Healer,Solo,2509
12488,25,Male,Afrikaans,857,Sombra,Healer,Ranked,1379
12489,32,Male,Chinese,1195,Symmetra,Tank,CTF,625
12490,23,Male,Bulgarian,399,Ana,Tank,Solo,1517
12491,35,Female,French,268,Mercy,Damage,Ranked,2208
12492,23,Male,Russian,620,Torbjorn,Damage,Ranked,1931
12493,29,Male,Lithuanian,386,Echo,Damage,Quick,2522
12494,39,Female,Lithuanian,658,Mei,Healer,Quick,1345
12495,26,Female,English,527,Winston,Healer,Ranked,2215
12496,22,Male,German,348,Tracer,Damage,Ranked,2275
12497,28,Female,Italian,724,Widowmaker,Damage,Quick,2394
12498,26,Male,English,583,Doomfist,Tank,Quick,975
12499,24,Other,Lithuanian,1255,Symmetra,Healer,Solo,1498
12500,27,Female,Icelandic,940,Ashe,Damage,CTF,1288
12501,23,Male,Ganda,1360,Ana,Tank,Quick,2616
12502,22,Male,Estonian,76,Echo,Healer,Quick,1195
12503,26,Male,Finnish,793,Sombra,Tank,Solo,2454
12504,23,Male,Hungarian,411,Widowmaker,Tank,Ranked,3171
12505,38,Female,Albanian,477,Wrecking,Healer,Quick,1383
12506,25,Male,Indonesian,854,Reaper,Healer,Ranked,2371
12507,24,Male,Marshallese,119,Pharah,Tank,Quick,1615
12508,28,Male,Catalan,1375,Torbjorn,Healer,Mayhem,2182
12509,31,Other,Latvian,8,Widowmaker,Tank,CTF,2422
12510,27,Male,Korean,1260,Orisa,Healer,3VS3,2427
12511,30,Other,Dutch,1436,Torbjorn,Healer,Solo,1788
12512,27,Male,Czech,19,Hanzo,Healer,Ranked,2749
12513,32,Male,Hungarian,878,Hanzo,Tank,Ranked,1751
12514,26,Female,Norwegian,977,Winston,Damage,CTF,1458
12515,35,Female,Catalan,830,Roadhog,Healer,3VS3,2210
12516,32,Male,Kuanyama,871,Junkrat,Tank,Ranked,2185
12517,30,Female,Serbian,231,Symmetra,Damage,CTF,2075
12518,31,Male,Czech,298,Soldier,Damage,Quick,2337
12519,25,Male,Afrikaans,1176,Roadhog,Damage,Solo,1840
12520,26,Female,German,451,Zarya,Healer,Mayhem,2091
12521,35,Male,Hindi,1325,Doomfist,Damage,Quick,1594
12522,31,Female,Thai,52,McCree,Tank,CTF,1384
12523,29,Male,French,323,Hanzo,Healer,Quick,1929
12524,35,Male,Spanish,621,Zarya,Healer,Solo,2294
12525,29,Male,Chinese,99,Symmetra,Tank,3VS3,1974
12526,27,Male,Romanian,598,Tracer,Tank,CTF,2095
12527,19,Male,Swedish,87,Tracer,Healer,Solo,2297
12528,28,Female,Swedish,571,Baptiste,Tank,Quick,1587
12529,33,Other,Portuguese,762,Torbjorn,Healer,3VS3,1459
12530,28,Other,German,1339,Winston,Tank,Solo,2064
12531,29,Male,Russian,284,Mercy,Healer,CTF,2040
12532,22,Male,Bosnian,1357,Zenyatta,Healer,Solo,1918
12533,28,Other,Portuguese,632,Reaper,Damage,Ranked,1660
12534,35,Male,Japanese,409,Hanzo,Tank,Solo,1462
12535,30,Male,Afrikaans,506,Hanzo,Healer,Quick,2326
12536,31,Male,French,70,Tracer,Damage,Mayhem,2325
12537,25,Male,Russian,276,Ashe,Healer,3VS3,2410
12538,30,Male,Hungarian,590,Symmetra,Damage,Quick,1376
12539,18,Male,Vietnamese,484,Bastion,Damage,3VS3,1152
12540,18,Male,Russian,560,Wrecking,Tank,Mayhem,1999
12541,20,Male,Japanese,210,Ashe,Damage,Ranked,1208
12542,15,Male,Thai,138,Orisa,Healer,Mayhem,2330
12543,39,Male,Macedonian,1137,Brigitte,Damage,Ranked,1912
12544,18,Male,Norwegian,1162,Torbjorn,Tank,Quick,2904
12545,21,Male,Japanese,1174,Reinhardt,Damage,Ranked,1849
12546,20,Male,Swedish,1001,Mei,Tank,Quick,1690
12547,31,Male,Ganda,1227,Genji,Healer,CTF,1256
12548,33,Other,Ganda,175,Junkrat,Healer,CTF,1746
12549,31,Male,Polish,1217,Sombra,Damage,Quick,1525
12550,35,Female,Bosnian,144,Orisa,Damage,Ranked,893
12551,26,Male,Turkish,565,Doomfist,Healer,3VS3,1315
12552,29,Male,Hungarian,803,Zenyatta,Tank,3VS3,1377
12553,29,Female,Hungarian,937,Mercy,Tank,CTF,920
12554,24,Male,Icelandic,1171,Mercy,Healer,Quick,2133
12555,25,Male,Polish,990,Brigitte,Damage,Quick,2749
12556,29,Female,Belarusian,1075,Torbjorn,Healer,CTF,1822
12557,30,Female,French,441,Roadhog,Healer,Solo,1438
12558,22,Female,French,860,Ana,Healer,Ranked,2177
12559,39,Male,Russian,1277,Orisa,Damage,Solo,1228
12560,29,Female,Hungarian,893,Tracer,Tank,3VS3,1185
12561,25,Male,Ganda,921,Moira,Damage,CTF,1288
12562,26,Male,Catalan,999,Zarya,Tank,Quick,2809
12563,23,Female,Vietnamese,213,Genji,Healer,Mayhem,1400
12564,35,Male,Japanese,1283,McCree,Tank,Quick,2635
12565,15,Male,Latvian,857,Junkrat,Healer,Quick,1379
